code	location	store_name	product_ean
VE	America/Caracas	Tinaquillo	9426772903829
PK	Asia/Karachi	Tharu Shah	3435811324743
NZ	Pacific/Auckland	Timaru	1803635403050
NG	Africa/Lagos	Kafanchan	8811701805700
US	America/New_York	Rutland	3558441511632
US	America/New_York	Brighton Beach	9080610402303
BR	America/Sao_Paulo	Palmeira	7032163234926
NG	Africa/Lagos	Efon-Alaaye	2904069223388
DE	Europe/Berlin	Siegburg	0267070745082
TN	Africa/Tunis	Beni Khiar	6379894578983
BE	Europe/Brussels	Rixensart	6214246670840
CN	Asia/Shanghai	Meizhou	6128793284446
US	America/New_York	Scarsdale	9685946092282
CH	Europe/Zurich	Adliswil	8839602788762
RU	Europe/Moscow	Dyat’kovo	2489770875656
TZ	Africa/Dar_es_Salaam	Magomeni	7214913350074
UA	Europe/Kiev	Nova Kakhovka	4309283657564
PK	Asia/Karachi	Kanganpur	8418439471070
ES	Europe/Madrid	Novelda	9133943391254
UA	Europe/Kiev	Shepetivka	0944853310520
IT	Europe/Rome	Roseto degli Abruzzi	4429975218160
KR	Asia/Seoul	Hongseong	0517932446788
IN	Asia/Kolkata	Malaut	0830640484669
US	America/Chicago	Independence	9997253919580
AR	America/Argentina/Buenos_Aires	Tandil	1666293295340
ES	Europe/Madrid	Villaquilambre	7678816823965
US	America/Indiana/Indianapolis	Greenfield	3314699931758
IN	Asia/Kolkata	Sambalpur	0570560798865
GB	Europe/London	Inverness	8754646639095
MX	America/Mexico_City	Zacoalco de Torres	6561904394489
DE	Europe/Berlin	Walsrode	5645518800237
DE	Europe/Berlin	Kirchlengern	2997201451398
NL	Europe/Amsterdam	Losser	0324657168266
IN	Asia/Kolkata	Uran	9851788597975
UA	Europe/Kiev	Lutsk	7815667476548
US	America/New_York	Keene	4538090361344
FR	Europe/Paris	Quimper	1166931136252
TZ	Africa/Dar_es_Salaam	Mvomero	9794231863343
BO	America/La_Paz	Tupiza	5679390278815
IN	Asia/Kolkata	Moga	7474318802398
BR	America/Bahia	Rio Real	5126832028410
DZ	Africa/Algiers	Frenda	9174173672362
CN	Asia/Shanghai	Xiangtan	6866552133634
MA	Africa/Casablanca	Temara	4169814884810
CO	America/Bogota	Villa del Rosario	9973412303933
TN	Africa/Tunis	Siliana	9346999397815
ET	Africa/Addis_Ababa	Debre Tabor	3212715654196
PK	Asia/Karachi	Sillanwali	0805766262651
CM	Africa/Douala	Mbalmayo	7908052872251
US	America/Detroit	Port Huron	0230177978455
BR	America/Sao_Paulo	Alfenas	2753563447017
FR	Europe/Paris	Bar-le-Duc	0013514245867
PK	Asia/Karachi	Tharu Shah	2207654432005
US	America/Denver	Ken Caryl	4159609850236
IN	Asia/Kolkata	Davangere	0586895031881
US	America/Los_Angeles	Glendale	7139213653536
GB	Europe/London	Gainsborough	6855467187283
CG	Africa/Brazzaville	Brazzaville	3479135662495
IN	Asia/Kolkata	Barbil	3670464123811
AU	Australia/Brisbane	Carindale	6221410764809
MX	America/Mazatlan	Acaponeta	1392231929588
LK	Asia/Colombo	Dehiwala-Mount Lavinia	4778214708345
IT	Europe/Rome	Volla	3033418514736
PE	America/Lima	Yunguyo	2550631238252
FR	Europe/Paris	Arles	2731586790358
CU	America/Havana	Media Luna	4432722988698
PH	Asia/Manila	Jagna	4755038191362
CN	Asia/Shanghai	Danjiangkou	2691387797720
IN	Asia/Kolkata	Bachhraon	5967916596438
NL	Europe/Amsterdam	Vught	1878237479123
CD	Africa/Lubumbashi	Yangambi	3002974668467
DE	Europe/Berlin	Landshut	3584235008361
CN	Asia/Shanghai	Zhoucun	0772675867676
US	America/Chicago	Grand Forks	3308218108585
PK	Asia/Karachi	Qadirpur Ran	3704265976373
US	America/Los_Angeles	Claremont	1777867700754
IT	Europe/Rome	Afragola	9380505812584
GB	Europe/London	High Wycombe	3357633856656
IN	Asia/Kolkata	Talipparamba	4135750750229
PK	Asia/Karachi	Bhit Shah	1040509665606
AU	Australia/Perth	Perth	9435685209010
JP	Asia/Tokyo	Komono	2728775168722
GB	Europe/London	Aberdeen	4570773321955
BR	America/Maceio	Aracaju	8015296715356
US	America/Los_Angeles	Norco	2192989249131
AR	America/Argentina/Cordoba	Esperanza	1635151837626
US	America/New_York	Middle River	7742300854077
IQ	Asia/Baghdad	Karbala	9135412607064
ID	Asia/Jakarta	Jambi City	5963642356834
SE	Europe/Stockholm	Hudiksvall	5598120928441
US	America/Chicago	Columbia Heights	8259221167487
IN	Asia/Kolkata	Diamond Harbour	7896569492713
CD	Africa/Lubumbashi	Beni	9849732920528
FR	Europe/Paris	Lons-le-Saunier	3215514567506
ID	Asia/Jakarta	Randudongkal	3079403286929
UA	Europe/Kiev	Zvenihorodka	3876533320420
TR	Europe/Istanbul	Edremit	9100627980912
HT	America/Port-au-Prince	Croix-des-Bouquets	6709130389866
RU	Asia/Barnaul	Novosilikatnyy	6206464854492
US	America/New_York	Waterbury	1582457999919
US	America/Indiana/Indianapolis	Granger	2291185094290
GA	Africa/Libreville	Franceville	9816142501579
CN	Asia/Shanghai	Yingkou	3352033361069
CN	Asia/Shanghai	Hengshui	2434226447642
IN	Asia/Kolkata	Calangute	3277421574886
UG	Africa/Kampala	Kitgum	3439576401534
NL	Europe/Amsterdam	Zeist	8933688832781
IN	Asia/Kolkata	Lal Bahadur Nagar	5878083656071
TZ	Africa/Dar_es_Salaam	Kidodi	1925247426392
CN	Asia/Shanghai	Wacheng	5146487655342
IT	Europe/Rome	Portogruaro	0777760002840
CN	Asia/Shanghai	Nanpiao	6632150503823
NG	Africa/Lagos	Nkpor	5919062822497
TW	Asia/Taipei	Magong	5908042134668
KZ	Asia/Almaty	Zaysan	5729981913110
DE	Europe/Berlin	Memmingen	6929306915525
US	America/New_York	Acworth	1805049725025
DE	Europe/Berlin	Schleswig	6246921755771
UZ	Asia/Samarkand	Jizzax	8333487953050
IN	Asia/Kolkata	Rangia	3663874730915
DE	Europe/Berlin	Oberhausen	0480905010357
FI	Europe/Helsinki	Tornio	7641239153209
IN	Asia/Kolkata	Pune	1923560077581
EG	Africa/Cairo	Juhaynah	5389415704112
MX	America/Mexico_City	Oaxaca	8712795136575
US	America/Los_Angeles	Palm Desert	6943946904923
PR	America/Puerto_Rico	Aguadilla	7947804221084
UA	Europe/Zaporozhye	Svatove	1936284129030
ES	Europe/Madrid	Puertollano	1357926792618
US	America/Chicago	Kaukauna	6302143426247
IN	Asia/Kolkata	Haldwani	9982329980656
IL	Asia/Jerusalem	Ganei Tikva	7595039471240
CN	Asia/Shanghai	Heyuan	6879854488333
US	America/New_York	North Lauderdale	3104698993679
GB	Europe/London	Devizes	2426736935474
US	America/New_York	Fayetteville	7367951281357
IT	Europe/Rome	Perugia	3517683548547
RU	Europe/Moscow	Danilov	1884769160385
DE	Europe/Berlin	Pfullingen	2392600827902
RU	Asia/Krasnoyarsk	Lesosibirsk	1024317507006
US	America/New_York	New Canaan	0616247128201
CN	Asia/Shanghai	Pucheng	8757253671359
US	America/Los_Angeles	North Tustin	4584325534458
US	America/New_York	Leland	3184963747497
FR	Europe/Paris	Saint-Omer	0216032982768
FI	Europe/Helsinki	Kallio	3406425907073
MY	Asia/Kuala_Lumpur	Batu Feringgi	1876595458811
GB	Europe/London	Penzance	8287514043408
CA	America/Vancouver	Kelowna	9878809005202
FR	Europe/Paris	Pamiers	7806373081683
US	America/Chicago	Hutto	5563803586560
EG	Africa/Cairo	Alexandria	0485372952452
UA	Europe/Kiev	Artsyz	4869864191318
PL	Europe/Warsaw	Reda	1572501328277
DZ	Africa/Algiers	Ksar Chellala	3350894431815
RU	Europe/Moscow	Yeysk	5315941041780
ID	Asia/Jakarta	Cibinong	0765507613565
US	America/New_York	Milledgeville	7082601863904
DZ	Africa/Algiers	Thenia	6972014380840
TR	Europe/Istanbul	Bergama	9322950687270
DE	Europe/Berlin	Reutlingen	4170473321707
VN	Asia/Ho_Chi_Minh	Sa Dec	9290625302851
IN	Asia/Kolkata	Aistala	7280269035354
RU	Europe/Moscow	Zhukovka	1660563788976
ES	Europe/Madrid	Gernika-Lumo	9838211372521
CU	America/Havana	Boyeros	9786949424305
CN	Asia/Shanghai	Meizhou	8352748253500
FI	Europe/Helsinki	Espoo	7070154001775
DE	Europe/Berlin	Trossingen	6981817922775
CA	America/Toronto	Sainte-Catherine	7164592155326
DE	Europe/Berlin	Wesseling	2089969939383
JP	Asia/Tokyo	Minokamo	7950555937555
LT	Europe/Vilnius	Ukmerge	5985676548467
FR	Europe/Paris	Gonesse	6913615694592
US	America/Los_Angeles	Laguna Niguel	0085765544563
US	America/New_York	North Lauderdale	2694773326061
NG	Africa/Lagos	Gaya	5431283694955
DZ	Africa/Algiers	Messaad	4049168250410
US	America/New_York	Far Rockaway	1319451917133
US	America/Denver	Aurora	3261445928626
AR	America/Argentina/Cordoba	Rafaela	1742014672642
FR	Europe/Paris	Saint-Genis-Laval	7238494398904
JP	Asia/Tokyo	Minokamo	5116402571781
US	America/New_York	Boston	8939753884778
RU	Europe/Moscow	Danilov	0768286840337
IL	Asia/Jerusalem	Ramla	5322743996026
LR	Africa/Monrovia	New Yekepa	1857748965615
AR	America/Argentina/Buenos_Aires	Tandil	9681692312896
BG	Europe/Sofia	Aytos	0747397198469
IT	Europe/Rome	Lanciano	3524520848975
US	America/Menominee	Iron River	8036055693326
NG	Africa/Lagos	Yenagoa	2705416816365
IN	Asia/Kolkata	Leteri	9912179799337
RU	Asia/Yekaterinburg	Kachkanar	0830722868479
JP	Asia/Tokyo	Suzaka	4313793879811
JP	Asia/Tokyo	Yamada	8367069845518
CZ	Europe/Prague	Most	4869308612263
GB	Europe/London	Clacton-on-Sea	9610449137307
PT	Europe/Lisbon	Custoias	7627494305577
GB	Europe/London	Belper	8593401254018
IN	Asia/Kolkata	Madhipura	7230024731458
FR	Europe/Paris	Lons-le-Saunier	0956042634799
GE	Asia/Tbilisi	Kobuleti	4120941552157
IT	Europe/Rome	Misterbianco	5890229496440
FR	Europe/Paris	Herblay	3622583478631
CN	Asia/Shanghai	Haicheng	6809121302017
MQ	America/Martinique	Le Robert	3737892654734
FR	Europe/Paris	Ajaccio	4582523369025
MX	America/Mexico_City	Tuxtla	4273342443712
IT	Europe/Rome	Agrigento	0146516347212
VE	America/Caracas	Tinaquillo	6068661087635
RU	Europe/Moscow	Novopavlovsk	5331911206997
US	America/Los_Angeles	Redding	1661781152969
US	America/Los_Angeles	South Whittier	8096080468696
US	America/New_York	Dublin	3201299971744
BR	America/Sao_Paulo	Palmeira	9945918512782
US	America/New_York	Milledgeville	0077301693866
DE	Europe/Berlin	Barmbek-Nord	2154390853031
PT	Europe/Lisbon	Custoias	4237591877452
MK	Europe/Skopje	Saraj	3358433961342
MY	Asia/Kuala_Lumpur	Teluk Intan	1310069581808
MX	America/Mexico_City	Salvatierra	1322285422858
RU	Europe/Volgograd	Mikhaylovka	1002697919336
AU	Australia/Brisbane	Maryborough	3498619424718
TN	Africa/Tunis	El Alia	6147238637487
PG	Pacific/Port_Moresby	Mount Hagen	1748064648873
DZ	Africa/Algiers	Frenda	0890846731141
KG	Asia/Bishkek	Jalal-Abad	1194395315166
PL	Europe/Warsaw	Reda	6529992976680
FR	Europe/Paris	Arles	2219785208176
ID	Asia/Jakarta	Jambi City	0423930223217
MM	Asia/Yangon	Dawei	3622223634786
US	America/Chicago	Rolla	8349821074923
RO	Europe/Bucharest	Sector 6	7923203521345
CN	Asia/Shanghai	Xinzhou	3450567688796
ID	Asia/Jakarta	Wangon	8143996197933
VE	America/Caracas	Ciudad Guayana	7182602688305
UA	Europe/Kiev	Hlukhiv	5531461580527
US	America/New_York	Rosedale	4527848091442
EE	Europe/Tallinn	Narva	3828243322621
DE	Europe/Berlin	Landshut	7062810154802
IN	Asia/Kolkata	Rangia	4980222086845
DE	Europe/Berlin	Finnentrop	5426784135090
UG	Africa/Kampala	Arua	1585737705569
JP	Asia/Tokyo	Sasayama	3107920488585
CN	Asia/Shanghai	Danjiangkou	0405480408061
ID	Asia/Jakarta	Simpang	6158224249119
PK	Asia/Karachi	Naushahra Virkan	2032125402122
HK	Asia/Hong_Kong	Tsuen Wan	5099724437501
FR	Europe/Paris	Rueil-Malmaison	8649989924888
CN	Asia/Shanghai	Ulanhot	5562660872748
DE	Europe/Berlin	Bretten	3135400690357
US	America/Chicago	Odessa	3900244797605
US	America/Chicago	Fresno	5489244486507
IN	Asia/Kolkata	Alwaye	6977520770260
LK	Asia/Colombo	Dehiwala-Mount Lavinia	2450083500757
US	America/Chicago	Longview	2657986705535
PH	Asia/Manila	Antipolo	6310536588083
CG	Africa/Brazzaville	Brazzaville	9813066180194
US	America/New_York	Covington	4804601534454
FR	Europe/Paris	Talence	5250177962587
US	America/New_York	Deltona	0291400737683
CR	America/Costa_Rica	San Rafael	1384521526379
GB	Europe/London	Gainsborough	2580594568240
US	America/New_York	Scarsdale	7004701432132
IT	Europe/Rome	Ventimiglia	0470619724770
RU	Europe/Volgograd	Mikhaylovka	0766114536445
US	America/Los_Angeles	Opportunity	0087400751350
PK	Asia/Karachi	Sillanwali	9480972692211
IN	Asia/Kolkata	Betamcherla	8721456838031
RU	Europe/Moscow	Danilov	1887681092413
ES	Europe/Madrid	Gandia	6062609736371
LT	Europe/Vilnius	Alytus	1396516298291
DE	Europe/Berlin	Wesseling	7611648790821
GB	Europe/London	Great Wyrley	3147328411501
IT	Europe/Rome	Malnate	9539551389063
CN	Asia/Shanghai	Yingkou	6379791059523
SY	Asia/Damascus	Tadmur	9627080460510
UY	America/Montevideo	Durazno	0524093316706
CN	Asia/Shanghai	Zaozhuang	9617942668963
BR	America/Fortaleza	Barras	5498070703047
FR	Europe/Paris	Gonesse	8520191271000
US	America/Los_Angeles	Watsonville	8012931528739
IT	Europe/Rome	Afragola	4190548420319
FR	Europe/Paris	Fontenay-aux-Roses	4408067079759
US	America/Chicago	Estelle	0378595443534
TR	Europe/Istanbul	Bergama	4812774422577
BD	Asia/Dhaka	Manikchari	4045056513766
MY	Asia/Kuala_Lumpur	Batu Feringgi	6814136760264
US	America/New_York	Port Richmond	6404568128789
GB	Europe/London	Southsea	6676091964381
MY	Asia/Kuala_Lumpur	Kulai	7459109325133
GB	Europe/London	Cowes	6841785276921
IR	Asia/Tehran	Darreh Shahr	2194871046712
BR	America/Sao_Paulo	Carlos Barbosa	0217393194791
GA	Africa/Libreville	Franceville	8590551665749
BR	America/Sao_Paulo	Curitiba	2500893289813
TR	Europe/Istanbul	Mardin	6574921803193
IT	Europe/Rome	Mesagne	8244764634220
TR	Europe/Istanbul	Gaziantep	5423923186395
TL	Asia/Dili	Maliana	4972388265141
IN	Asia/Kolkata	Kangayam	9340225198122
DZ	Africa/Algiers	El Achir	8213789832843
AU	Australia/Brisbane	Maryborough	8181281905658
BW	Africa/Gaborone	Tonota	6250942071192
RU	Asia/Yakutsk	Aykhal	4284213354624
CM	Africa/Douala	Tonga	3689067242195
NL	Europe/Amsterdam	Tongelre	7610848928805
RU	Europe/Moscow	Yeysk	9716845530510
MX	America/Mexico_City	Zacoalco de Torres	0453523903387
JM	America/Jamaica	New Kingston	3514289307905
DE	Europe/Berlin	Bad Honnef	7872482061632
MX	America/Mexico_City	Jocotepec	5650195234268
MW	Africa/Blantyre	Salima	2136081401066
TZ	Africa/Dar_es_Salaam	Mwandiga	4609030329868
US	America/Chicago	Pleasant Prairie	1968446656849
DK	Europe/Copenhagen	Frederiksberg	7604506946485
GM	Africa/Banjul	Farafenni	1046387919640
MX	America/Mexico_City	Teziutlan	2309975536261
US	America/New_York	Bon Air	7474847714643
NL	Europe/Amsterdam	Zeist	3013626016277
JP	Asia/Tokyo	Fujioka	7469606737308
CN	Asia/Shanghai	Laiwu	5503810413688
DZ	Africa/Algiers	Thenia	2038492681535
US	America/New_York	Yonkers	8750165441973
US	America/New_York	Dumont	5914880509094
LY	Africa/Tripoli	Ghat	2675074549700
CU	America/Havana	Varadero	8429362457024
PH	Asia/Manila	Masbate	0499651560023
MY	Asia/Kuching	Donggongon	6421760807755
GB	Europe/London	Chapletown	5139031089847
US	America/Detroit	Port Huron	9726278471946
US	America/New_York	Belle Glade	6672689305581
US	America/Los_Angeles	Santa Maria	3863948088274
FR	Europe/Paris	Marseille 11	7674108914687
US	America/Chicago	Fairview Heights	0951219178458
PK	Asia/Karachi	Daud Khel	5635504029308
GB	Europe/London	Poulton-le-Fylde	0338052497715
IT	Europe/Rome	Misterbianco	2035002137827
IN	Asia/Kolkata	Lal Bahadur Nagar	4024704320321
TH	Asia/Bangkok	Damnoen Saduak	8656048312098
ZA	Africa/Johannesburg	Standerton	1292219861568
PS	Asia/Hebron	East Jerusalem	8434311053783
FR	Europe/Paris	Mitry-Mory	2634551222642
IN	Asia/Kolkata	Gariadhar	9480631169108
US	America/Chicago	Lower West Side	5722902413935
PL	Europe/Warsaw	Jaworzno	2458161335345
NG	Africa/Lagos	Efon-Alaaye	6711020535185
NG	Africa/Lagos	Olupona	7688538478589
US	America/Chicago	Bourbonnais	0456113759852
TZ	Africa/Dar_es_Salaam	Nyangao	8187779811586
US	America/Los_Angeles	Camarillo	7342883110791
US	America/Chicago	San Juan	9870798742502
DE	Europe/Berlin	Kirchlengern	4076598243491
BG	Europe/Sofia	Montana	3872710905190
IT	Europe/Rome	Montecchio Maggiore-Alte Ceccato	7076982792304
US	America/Los_Angeles	Indio	1458638785582
BY	Europe/Minsk	Vitebsk	9175953693904
US	America/Chicago	Copperas Cove	8405620097317
US	America/Chicago	Schererville	9079042704970
RU	Europe/Moscow	Novopavlovsk	8514255880154
NL	Europe/Amsterdam	Hoogezand	8153941199554
TW	Asia/Taipei	Magong	9304622461180
IN	Asia/Kolkata	Sheoganj	5883457312941
US	America/New_York	Jersey City	7035088479069
MY	Asia/Kuala_Lumpur	Kulai	3080488699542
TH	Asia/Bangkok	Damnoen Saduak	1077987573833
JP	Asia/Tokyo	Suzaka	9289663757044
PH	Asia/Manila	Tupi	1656909763950
MX	America/Mexico_City	Jocotepec	4932176152893
MA	Africa/Casablanca	Jerada	0321750078485
RU	Europe/Moscow	Arzamas	3957757736652
PH	Asia/Manila	Baliuag	2552652189872
IN	Asia/Kolkata	Sambalpur	0410167170520
IN	Asia/Kolkata	Lal Bahadur Nagar	5581667497785
IN	Asia/Kolkata	Sambalpur	0834910053333
SA	Asia/Riyadh	Al Jubayl	7344641340501
CN	Asia/Shanghai	Laiwu	7546332553188
KZ	Asia/Almaty	Zaysan	4923021009066
FR	Europe/Paris	Colomiers	8530863933655
RU	Europe/Moscow	Kolomyagi	1428014051051
BR	America/Recife	Catende	1512815043930
US	America/Los_Angeles	Camarillo	8936955370672
PK	Asia/Karachi	Kot Addu	3946801208924
US	America/New_York	Norwalk	3269505108063
BR	America/Sao_Paulo	Palmeira	7850685663730
IL	Asia/Jerusalem	Ganei Tikva	3612983175551
US	America/New_York	Port Richmond	8341654566743
TN	Africa/Tunis	Siliana	3216236496358
IT	Europe/Rome	Portogruaro	5974000112528
US	America/Chicago	Muskogee	6334935610367
IN	Asia/Kolkata	Amreli	5173199936988
DE	Europe/Berlin	Stade	9644245572444
AU	Australia/Perth	Willetton	3002593332671
MM	Asia/Yangon	Dawei	3930015636376
NZ	Pacific/Auckland	Timaru	6418292126676
US	America/New_York	Massapequa	1034613218605
US	America/New_York	Taunton	0855266661195
IN	Asia/Kolkata	Moga	2710299005492
DE	Europe/Berlin	Albstadt	0465696689883
GB	Europe/London	Thetford	8342896929686
DE	Europe/Berlin	Charlottenburg-Nord	1406875714100
GB	Europe/London	Thetford	8206094223574
TN	Africa/Tunis	Msaken	8525366806698
NG	Africa/Lagos	Argungu	9521246527683
CN	Asia/Shanghai	Longgang	2432053533170
IT	Europe/Rome	Volla	8196831676087
IN	Asia/Kolkata	Moga	5164383153809
US	America/Chicago	Crystal Lake	0568479107960
BR	America/Recife	Catende	0195535080570
CO	America/Bogota	Andes	9233670915409
US	America/Los_Angeles	Watsonville	8025831322147
IT	Europe/Rome	Novara	1531028660260
CN	Asia/Shanghai	Nanpiao	6104380670519
FR	Europe/Paris	Arles	6658510114980
BR	America/Fortaleza	Barras	4942061080682
RU	Asia/Yekaterinburg	Beryozovsky	4161757664191
US	America/Los_Angeles	South Whittier	4670506751865
PK	Asia/Karachi	Mianwali	0539131712990
BR	America/Bahia	Rio Real	5059013269312
CO	America/Bogota	Buenaventura	1132629085249
SY	Asia/Damascus	Tadmur	3115433570819
US	America/Los_Angeles	Pahrump	0198793112250
DE	Europe/Berlin	Schleswig	6037921089252
US	America/Chicago	Independence	6792198119940
US	America/Chicago	Abilene	2536822211952
AZ	Asia/Baku	Astara	8497532400095
IN	Asia/Kolkata	Leteri	1713194421085
FR	Europe/Paris	Herblay	1122017078953
PH	Asia/Manila	Manaoag	0525680652269
NL	Europe/Amsterdam	Losser	5348969000989
BG	Europe/Sofia	Montana	1015859274068
JP	Asia/Tokyo	Kamakura	6690118828661
NL	Europe/Amsterdam	Vught	9104069596830
BG	Europe/Sofia	Aytos	8139388218638
US	America/Indiana/Indianapolis	Granger	2964159121130
TR	Europe/Istanbul	Aksaray	2421333071884
IN	Asia/Kolkata	Aistala	6698220918935
CN	Asia/Shanghai	Zhoushan	0361955031687
US	America/New_York	Greenpoint	9931551950425
IN	Asia/Kolkata	Osmanabad	7181632824851
US	America/New_York	Chillum	7508778513683
US	America/Detroit	Canton	9100448843106
MX	America/Mexico_City	Oaxaca	6435872502248
PK	Asia/Karachi	Bhit Shah	5561038821784
BR	America/Sao_Paulo	Sarandi	1758982787691
GB	Europe/London	Blackpool	3792646995334
IN	Asia/Kolkata	Parola	2756036878028
DE	Europe/Berlin	Walsrode	0595943069127
BJ	Africa/Porto-Novo	Tchaourou	2697192944540
TR	Europe/Istanbul	Sungurlu	1948063569708
RU	Asia/Yakutsk	Aykhal	6601515173315
TN	Africa/Tunis	Msaken	9743879622669
NZ	Pacific/Auckland	Gisborne	1579971843811
BR	America/Bahia	Tucano	1409304454899
IT	Europe/Rome	Afragola	3462542679125
ID	Asia/Jakarta	Cibinong	8894832558257
US	America/New_York	Clermont	3840981569205
US	America/Chicago	Kaukauna	7333049971608
TN	Africa/Tunis	Msaken	4925841285910
US	America/New_York	Sun City Center	8863175838685
US	America/New_York	Yonkers	2286486992987
TR	Europe/Istanbul	Gaziantep	9803631324276
CN	Asia/Shanghai	Zhuangyuan	2676506446253
FR	Europe/Paris	Gonesse	3127090687328
ES	Europe/Madrid	Ferrol	4146238619839
SK	Europe/Bratislava	Skalica	8278920587976
GB	Europe/London	Thetford	2382292842987
US	America/New_York	Harrisburg	7279437538193
IN	Asia/Kolkata	Manjeri	3365352311004
CL	America/Santiago	Ovalle	8071468279224
US	America/New_York	Dumont	3611381446072
MA	Africa/Casablanca	Temara	2578769277493
NI	America/Managua	Somoto	1827547053356
GB	Europe/London	High Wycombe	2064013579845
IT	Europe/Rome	Sassari	2932156397698
ES	Europe/Madrid	Las Gabias	4591567118995
CD	Africa/Lubumbashi	Beni	0964017955169
TR	Europe/Istanbul	Silvan	0238136604957
JP	Asia/Tokyo	Ina	6700152809691
US	America/Los_Angeles	San Gabriel	2016161591897
DE	Europe/Berlin	Bretten	4090755735476
IN	Asia/Kolkata	Teghra	2644512524906
IN	Asia/Kolkata	Adra	8405509891814
PK	Asia/Karachi	Kot Addu	7905061077684
CI	Africa/Abidjan	Lakota	1907664659980
US	America/Los_Angeles	Opportunity	5362475979065
TH	Asia/Bangkok	Thap Than	1938725540534
JP	Asia/Tokyo	Shinshiro	5267315680531
CH	Europe/Zurich	Adliswil	7855844344529
FR	Europe/Paris	Bobigny	8906893531725
US	America/Los_Angeles	Bothell West	2937782912680
